Taxa	ko00020	ko00120	ko00130	ko00190	ko00196	ko00232	ko00250	ko00280	ko00330	ko00340	ko00351	ko00360	ko00361	ko00364	ko00401	ko00410	ko00471	ko00472	ko00523	ko00540	ko00592	ko00623	ko00630	ko00633	ko00643	ko00680	ko00710	ko00720	ko00760	ko00860	ko00901	ko00906	ko00910	ko00941	ko00944	ko00960	ko00965	ko00984	ko01053	ko01056	ko02040	ko03018	ko04614	ko04964	ko05134
s__Bacteroides_vulgatus	0.0017672635671611926	0.16350697814439388	0.0011616635802486036	0.003767791907362691	0.0	0.0	0.014332621386691204	0.003428513510159927	0.007729866266640044	0.0042052542790581085	0.0008315291413527434	0.008389800793693407	0.001317349399190877	0.0	0.0019620857362775026	0.0019624164535919884	0.009827131634260109	0.0008452376699340714	0.011084853626497294	0.0011673515263098551	0.0010402939589250358	0.0009409204929182561	0.004125495011414918	0.0010437402689475756	0.0009922573081423598	0.005927949636712952	0.005494505883435537	0.004037516381636712	0.0048111036690878205	0.001410107647005016	0.0	0.0009417255832437068	0.002593454715435833	0.001656368733251754	0.0011865594570529443	0.0023210424674592117	0.0	0.0	0.0008489277666936717	0.0	0.0007838559259149444	0.004071036289113999	0.0	0.00814426969885999	0.001150012459686541
s__Butyrivibrio_crossotus	0.0041378773782333135	0.10770032099256714	0.007558051842787666	0.012315049558776547	0.0	0.0	0.02183071943631218	0.014780073575651791	0.025282703942198715	0.016144689224452842	0.0037222272817829384	0.011407224363320643	0.0059485231780948365	0.0	0.006797693692548719	0.007340684812031571	0.0037519494630438984	0.00357962753536702	0.03477360297457664	0.007937192888548219	0.006462848213057618	0.008960196617592328	0.012214862097328952	0.005443998961121316	0.005802786844810848	0.0033429480545649707	0.0023370521689533084	0.005018920569450676	0.01079382242310491	0.005283871739782625	0.0	0.007432369110803019	0.0033251968099721474	0.009006516872568978	0.00715691968987532	0.007211266804586635	0.0	0.0	0.008025712770826718	0.0	0.11482656813525179	0.003445097785828809	0.0	0.006110631294564916	0.03296638074399239
s__Campylobacter_concisus	0.05256769073572542	0.023841418071930246	0.03867277181657579	0.15498530714660563	0.0	0.0	0.18192041566170636	0.1875370695218555	0.025895742091278953	0.07164684771759314	0.795912254958514	0.07125141314561649	0.46105841601932956	0.0	0.025340351049640858	0.02289334134332558	0.02443465517694011	0.20124588003589516	0.06912311322333206	0.05873467241351127	0.30744476502800877	0.08723219277966245	0.10701150700149026	0.022772867640981152	0.13257066456383393	0.13618753574619039	0.02277971579882448	0.11151271963215241	0.09893705018249706	0.03219663034355489	0.0	0.025987830012885852	0.12002205152357426	0.036077678830761524	0.03691254939053724	0.02555453258255725	0.0	0.0	0.06060294258463461	0.0	0.6214840856469134	0.018051591143481635	0.0	0.04708466760392518	0.145003503258858
s__Campylobacter_showae	0.002435067373820921	0.0015410217769869145	0.000931620773299528	0.00226203948656062	0.0	0.0	0.0011133037447959208	0.015731388717515143	0.0010791096152310499	0.0039098772141494395	0.08098939539390311	0.0014595057845572376	0.03648162278658077	0.0	0.001252440345552093	0.0009752195643780777	0.0017980963184358026	0.014076097921747181	0.007788505942409438	0.0030699015745523123	0.01277347566762021	0.0010206232461453977	0.007979175660633844	0.002884648596653624	0.006241108310234364	0.005646497500646587	0.0009572587949889634	0.00468901636310784	0.005616965367802769	0.0010544480825497207	0.0	0.0017611704607808105	0.0024470224521043102	0.0021945527181992082	0.0018761039088094876	0.0010876476879677322	0.0	0.0	0.003574896361477252	0.0	0.0515633145284412	0.0009420137617276933	0.0	0.0029554537357692635	0.004608824943024034
s__Capnocytophaga_gingivalis	0.014399053208119449	0.01024344806641394	0.01339786271893312	0.010968106736147565	0.0	0.0	0.008115917026607708	0.008333173011236827	0.027427260267188915	0.018282257746650835	0.006442157101899573	0.021555800698955428	0.018199519792213112	0.0	0.022046928280277482	0.007074338300348503	0.05483483517106672	0.01276783174608999	0.030846596603846383	0.009986949017849554	0.08293982183565421	0.007654099788838138	0.012454828165745519	0.04876311304414581	0.015004680873726244	0.010090056050589165	0.01487294359289972	0.007385592233642917	0.03191756785113639	0.006798008448167635	0.0	0.013106753495222133	0.008940580281820477	0.4168245397110523	0.012057664838896226	0.014485250847500974	0.0	0.0	0.01145236719344314	0.0	0.013378492796998842	0.006122064257312487	0.0	0.04014897500337053	0.011326586377209985
s__Capnocytophaga_ochracea	0.003168034068248114	0.0019350689381566835	0.004269298013990436	0.0018005563591142987	0.0	0.0	0.0062099748333230035	0.014618949950001776	0.0024144116104562277	0.0015494821113501461	0.0014059268958580315	0.011601075156592505	0.003812987791807294	0.0	0.002104498512945912	0.0028664961797973763	0.013397317545017861	0.0020612779450009913	0.00868165457881481	0.0028963150461374884	0.02942008055264616	0.002209749839343034	0.001492510226089824	0.0055624069406170614	0.002937071408578958	0.00233333762943261	0.00441885657659285	0.003143273574954321	0.006626876799567376	0.0016192925825204165	0.0	0.002717192403742116	0.0014468216130882289	0.1443776377942745	0.002784575942016526	0.00315417798250803	0.0	0.0	0.002096023677587188	0.0	0.003674468515239483	0.00216174865799108	0.0	0.008921778645916645	0.002584954249725584
s__Capnocytophaga_sputigena	0.01172618976668822	0.00480168258917079	0.008501954855960685	0.0050087421063692355	0.0	0.0	0.008552252363757097	0.030068620815697514	0.01034908560193876	0.006611708738466238	0.004306967253288456	0.024938214473311255	0.00985094110619424	0.0	0.005189303547322694	0.004296757541970529	0.032799611905944166	0.007521649030661626	0.035438594731075634	0.005972554506905277	0.05163882849441329	0.005100320427532627	0.00496087915392389	0.03117992271731029	0.008056588849376793	0.0062304773947866625	0.015937765715460423	0.008207722660742382	0.012799325394008286	0.004829312918143143	0.0	0.0077165715586954495	0.0055799853067103125	0.30233016117348677	0.007464129959773416	0.0049998338887833945	0.0	0.0	0.007021932699105056	0.0	0.009344037013343522	0.00520612907989948	0.0	0.028220231025192347	0.008262734431924825
s__Corynebacterium_matruchotii	0.00930597795061934	0.0064353855898354965	0.015662788928188617	0.012901936376067355	0.0	0.0	0.05206318094704691	0.09284055473780087	0.02511813813892426	0.04101590627705882	0.0061149683825181276	0.049405853193242616	0.015487657833150351	0.0	0.02218225740761149	0.020416223637785447	0.007288306904895349	0.009812823944570998	0.006486688673037856	0.011835282437846113	0.012511938230095622	0.01081118869073259	0.02378264632684979	0.011497988929862516	0.012768667073723388	0.013463472107525179	0.009256722568396717	0.014162145904877353	0.02011602195664087	0.033214638098154566	0.0	0.09938262503041877	0.01065827025458905	0.01454841832183512	0.010595930087716728	0.021779454534769926	0.0	0.0	0.09616958271261786	0.0	0.0081112805609942	0.005322587662851442	0.0	0.03807171494464997	0.03322604919187063
s__Dialister_invisus	0.0015042441234123178	0.0011759406735405726	0.002432996204957901	0.0018335949788261684	0.0	0.0	0.004730900999762604	0.007705112867259418	0.001528973094684015	0.0019118618397243811	0.0008291670542539737	0.0009794679210871422	0.0032657991760608428	0.0	0.0007997327210134359	0.00328842734515439	0.009813674023484193	0.014688176755405936	0.006321700692076184	0.0044335322280326704	0.0019918264362259346	0.0006765672677794159	0.0007979809894318748	0.0021816428884008504	0.002200453897166044	0.003026953383302299	0.0016782167610030348	0.000760761205933619	0.0030242782743322453	0.0063999951530420655	0.0	0.0024161887514705612	0.0012467316587350655	0.002912485799520565	0.001722324447198618	0.0012280438245932555	0.0	0.0	0.0024273285957877927	0.0	0.00171830748530376	0.001513307902505294	0.0	0.006379430922784845	0.001928980221201825
s__Eikenella_corrodens	0.0008180026527319827	0.0016805151558429636	0.004700381392828095	0.005456861724958063	0.0	0.0	0.002745977304418467	0.002887108018787079	0.000780430625425849	0.003192666642942129	0.0009949533313570462	0.001256430291002447	0.002505006225720344	0.0	0.0014348309319588421	0.0052616574709198165	0.0012735372678492017	0.0013689641039534802	0.00804443778479771	0.0015450503768384247	0.013437574436263311	0.002195555106299446	0.0012156893202492057	0.0008612483234210918	0.01307554453636434	0.00290538969125641	0.0008346163087133933	0.001347056446297456	0.006350516822053749	0.0011129576506923966	0.0	0.015964580869237598	0.0034011349737941995	0.002075027220950999	0.0019421712546091848	0.0010135369391751966	0.0	0.0	0.0014553420556879804	0.0	0.001480285510428162	0.0022697973971484405	0.0	0.002440360815149917	0.0015233867233226093
s__Eubacterium_saburreum	0.0018406272456297577	0.001206985318327381	0.002859895778906457	0.001161796804174164	0.0	0.0	0.00449624453826317	0.006166419571926177	0.014023400682940263	0.0017921434083845878	0.000975823190748032	0.007485734986447844	0.0023377142270375345	0.0	0.0016165055310470972	0.0011715302881568506	0.0014947145311786528	0.001634387836095216	0.004894802807731103	0.0017330420409619142	0.0020307097068517875	0.002089051170894936	0.00412458912745343	0.0038896573116440603	0.017062065894160126	0.009713930678993645	0.0024574990580365497	0.0025140047630438965	0.0035419790369937984	0.004633793355360993	0.0	0.0019732300915755964	0.0011387620835621966	0.0019333627619535203	0.0019032605027011285	0.0012740179117198885	0.0	0.0	0.003005991894337274	0.0	0.0014461723491414546	0.0017196114279435127	0.0	0.0028680838209473765	0.002437859435480221
s__Fusobacterium_nucleatum	0.0058044056117945815	0.005791115224745808	0.00451468564801923	0.005256520247472955	0.0	0.0	0.004930442961433008	0.005013027906216385	0.009528745000856693	0.01901732927844822	0.0032321629233131063	0.013863690102471423	0.007223188492297642	0.0	0.003356753553595513	0.008312935481032133	0.026240829124384392	0.005232504976223254	0.024765139207164586	0.007390813427167483	0.0069125418409664375	0.0063782507920935975	0.008259763894413501	0.008811601463513747	0.0535015122462268	0.017080807781007762	0.005350583629645688	0.0087567626919068	0.003669999837888726	0.017350069272458496	0.0	0.0060975816981778	0.0037783094256575614	0.22412872861812355	0.006085280626005512	0.005604593560846868	0.0	0.0	0.008746847532143364	0.0	0.007581563390503041	0.00439389771411386	0.0	0.018983210526817965	0.007072972349287591
s__Fusobacterium_periodonticum	0.01691749476813366	0.008834552109524984	0.027776790531100992	0.006114703515815647	0.0	0.0	0.026082837790338237	0.021799604977604095	0.028562258951934188	0.01755588731362717	0.0040944538202146484	0.01844828023142086	0.012192199482571912	0.0	0.010308847824252223	0.02385554429884826	0.047690067537345816	0.011212252630624565	0.03871374135010934	0.013111917651819219	0.01145562178051922	0.015107304842852486	0.0200437927738108	0.017444791316747987	0.05016317972833328	0.01866202700225638	0.011120189834467156	0.0170621199898645	0.008888770486009667	0.038444510627026834	0.0	0.011203262672474385	0.013489831104978256	0.26203308601094066	0.011301285311808207	0.0063693772782234094	0.0	0.0	0.015828056308658377	0.0	0.012988330872957705	0.007319862762001822	0.0	0.015175898077090836	0.016743266417706945
s__Gemella_haemolysans	0.03990451569408388	0.03696994138877788	0.04529622926900908	0.07521473752507826	0.0	0.0	0.2369078521956482	0.09836404764161108	0.18787669103917035	0.0917752595274574	0.02888976522323715	0.1503901104177874	0.5131586020158878	0.0	0.12673470400638134	0.09548130964412023	0.031004645259949042	0.05380015509912348	0.07266528458202492	0.06541533268270751	0.054767336172331274	0.06527527821391939	0.04160183709348678	0.06655951322379151	0.06063391936406295	0.06377565878731807	0.02590549054106716	0.1203051605164552	0.031362052140823056	0.05950722695521232	0.0	0.05088123970344005	0.06770625055998171	0.06166420654791605	0.053938353361552026	0.09017945915441117	0.0	0.0	0.07384620364251851	0.0	0.0453595877499148	0.04988628018618079	0.0	0.08102914671709452	0.06966512531153136
s__Gemella_moribillum	0.0029309355610727733	0.002258576785980826	0.0024716629500574913	0.004190602105892154	0.0	0.0	0.010048993890201367	0.004468659881787964	0.003762364531054626	0.005818621749989555	0.0021840560524942513	0.00575801005640456	0.03601378984473938	0.0	0.0062604754341654065	0.005003088873391762	0.0017308533062720267	0.0026774378799441253	0.01053647404322915	0.003322346343511577	0.0031447423971968673	0.004053731799317536	0.0022553270996266517	0.003512425381015549	0.0036355648834858504	0.005360626633619757	0.001600721082877579	0.006150918997221427	0.004824459701442831	0.004480870229858953	0.0	0.0024609351502954367	0.0035070867831445626	0.0036733710155739505	0.002576347034265749	0.00465442087821768	0.0	0.0	0.0033280511655889426	0.0	0.002359538004438812	0.0024801556490146935	0.0	0.0031523902217414383	0.0036430850683456446
s__Gemella_unclassified	0.0055055885368935015	0.004640336991646044	0.005106592103933162	0.006594353931832976	0.0	0.0	0.020384035028929288	0.009066257494228088	0.012351503486054181	0.009935922437265807	0.0036846234902856607	0.010982476563093199	0.0709235944489353	0.0	0.011874079100171372	0.010917091586491406	0.0027699298308968565	0.00443226471179669	0.007440540967362523	0.006654710142931593	0.0051060185729886525	0.0072323657124088985	0.004353802573772473	0.006189565527654563	0.005423973772504939	0.008897661238195853	0.0025875225772870915	0.009658534645128888	0.006013315191872548	0.00849866096958742	0.0	0.0053590994732035414	0.00658553737078513	0.009063456460253734	0.0051946766977406175	0.008178483472205575	0.0	0.0	0.007321120945443678	0.0	0.004878945956549217	0.004148674488130633	0.0	0.006196091946183732	0.005854648791018843
s__Granulicatella_adiacens	0.003351947000676744	0.007711542144165632	0.014273999346981384	0.004836988157248908	0.0	0.0	0.053146855947482766	0.014871810814630819	0.004608053398898711	0.015776562836195	0.003596460309700566	0.011830595446622487	0.010721136886220594	0.0	0.010257402868020687	0.01013544022512727	0.0362989140394779	0.00588689921571136	0.023420732863967852	0.00924522321260958	0.006529331463801867	0.0035292029350173022	0.005759653073246073	0.008744897870929136	0.06341147133634453	0.008263611399643782	0.015129731977777163	0.008174562233062791	0.00396947160090102	0.015832825261112543	0.0	0.005226407057765949	0.010849147925142822	0.009391965436518025	0.4841942809337606	0.005995441674940911	0.0	0.0	0.008485142784304773	0.0	0.005895341388569688	0.0033915609424937845	0.0	0.009036334048455469	0.00836353549432191
s__Granulicatella_elegans	0.011575916441394121	0.015790581002624732	0.021080721352388143	0.007316172660843331	0.0	0.0	0.09532854467989105	0.03649357934447554	0.016673571576027457	0.012056383247580469	0.009140309556405192	0.008437586495974349	0.16877266760120732	0.0	0.021422488755273927	0.024332599332858442	0.08507044234514635	0.011620953672130742	0.036090264690449354	0.018251866706027325	0.018159175192524024	0.005982462643449566	0.011255503425456554	0.013019120837519908	0.0649667304242576	0.015742285024436156	0.010569367590079672	0.00784869322897207	0.009952145163218146	0.01607392075981542	0.0	0.018676748976178853	0.02280654328869889	0.026258921949952645	0.022469390631882982	0.00817074439642247	0.0	0.0	0.020698046997595764	0.0	0.012232851251627567	0.0075020203053369405	0.0	0.01753387207047639	0.01636440825638121
s__Granulicatella_unclassified	0.004472046474240756	0.00467438352050909	0.012449967931933207	0.003116009345090667	0.0	0.0	0.04764139936246242	0.012907528871050457	0.005937403564968314	0.01015057502061622	0.002896957548818363	0.006151829547082034	0.06142394153216959	0.0	0.009404489981645399	0.010670021333729983	0.035093914682275004	0.005608424170492821	0.017141594655084885	0.00853287160085761	0.005418258969282103	0.0024862317275911997	0.006375228521656309	0.007766567543584043	0.0409865391949139	0.006975741741716825	0.009030528103190784	0.005174200649247025	0.003617492164654231	0.015453012819796346	0.0	0.0055384671180141575	0.010183992008633973	0.006862471931834257	0.22011604620505204	0.005344154405228233	0.0	0.0	0.007332561265999969	0.0	0.004910703824276241	0.002542523670454179	0.0	0.00795200097167241	0.007770351854500285
s__Haemophilus_influenzae	0.057572527957099114	0.03602510283596204	0.051983748448607314	0.024535336305538825	0.0	0.0	0.09863326381645994	0.14714834567271742	0.04126705304490431	0.10520848603816607	0.023531029321506587	0.058459198388711935	0.06256268937746742	0.0	0.10573899341282361	0.07396293538504652	0.029942004702514225	0.0357278498913896	0.08661761746195361	0.10109973339497522	0.044715623687248574	0.0468066551983652	0.07007744027714641	0.058680054308622616	0.04999328672590736	0.14857791121731065	0.07564486591472805	0.04516288927732788	0.03237753072012612	0.035149780048722906	0.0	0.0459840515424691	0.03004835440051591	0.07214025964117735	0.04361677947492884	0.0948573417281999	0.0	0.0	0.046417584089360385	0.0	0.03965075551432182	0.12086319172211031	0.0	0.0477900177289964	0.04968532227662872
s__Haemophilus_parainfluenzae	0.12293164030047489	0.0973268529198671	0.18545014222926412	0.10773311311086349	0.0	0.0	0.12256913644919856	0.08289926304877296	0.23470579762016164	0.23370894452240615	0.0725473686525539	0.1281011665087914	0.169498406777379	0.0	0.22483610372219065	0.13061156874333055	0.14410266982634862	0.11251474212210434	0.2807950308266964	0.31386085667846214	0.12418871299409613	0.18549168810412045	0.138052685586001	0.2454679145482586	0.14833638146014108	0.37798591704410206	0.34639726170515256	0.1363365269355784	0.2807035272982233	0.10762748527193886	0.0	0.13346010300124886	0.14075385437236304	0.13697870202790965	0.1411854675905743	0.13441440957746767	0.0	0.0	0.12706673513461944	0.0	0.11586843599201042	0.3971216527985918	0.0	0.19569363222549663	0.17315531545921112
s__Kingella_oralis	0.0013098748447823941	0.002470727799385708	0.003672578267192433	0.010054120708772395	0.0	0.0	0.0034915579306856563	0.004172106737981997	0.005578943180611281	0.006067628679533422	0.0014505771376747858	0.003060494718453223	0.004413448327219748	0.0	0.0044661324726960605	0.012789519123326813	0.0020106842223170827	0.0022387930283022726	0.0067220173384579815	0.004423222389235665	0.02784716379777196	0.0017750378485375706	0.0017556870085792058	0.004975423931518014	0.011338012037518913	0.0015432640177153827	0.0011652702987820875	0.0016553858717438205	0.014586692441272964	0.0016991409348746686	0.0	0.03424117550928842	0.006320521847859082	0.0030556024063677295	0.0027178776277768926	0.00490388917639308	0.0	0.0	0.0036091635892680665	0.0	0.0017608816229616232	0.006444198794615569	0.0	0.004251334748854352	0.002872918203955188
s__Lautropia_mirabilis	0.029503700649378753	0.006349466534394476	0.01589927357984546	0.04491282635026461	0.0	0.0	0.06325177372449182	0.05410597978826349	0.028084550659611573	0.017459214839216818	0.004028516579874342	0.061347921155802884	0.1202080550135561	0.0	0.013535651295626379	0.005284725697200513	0.006968210345893921	0.07799861004298168	0.03972790546857254	0.010473426525486136	0.008354966114655162	0.027708251425084453	0.04658078742445222	0.012361054373003014	0.024914724037745285	0.03304747073259225	0.010457721447511451	0.028130865678599265	0.03224479920463704	0.025439293204954885	0.0	0.06369792915015558	0.031921005645343	0.012744634171625226	0.007912810927753217	0.025714379258794037	0.0	0.0	0.05214151181025814	0.0	0.2146870354327335	0.017121612798318465	0.0	0.05628058779934199	0.022382203563416813
s__Leptotrichia_buccalis	0.0018884060757463725	0.0025425848655975247	0.002761798966841618	0.0011062558165502764	0.0	0.0	0.0015119039661887332	0.0012873266690134539	0.004776921552630611	0.006381037881431361	0.0009501870941947344	0.003632719604941157	0.001811661182453506	0.0	0.001395169088919435	0.0018399791948862224	0.001546126646745178	0.0015994547175786425	0.005993435370855169	0.002372574516449318	0.0019524656957992737	0.0029952074378110424	0.0021001580342518422	0.0026264913500865733	0.002287615332382083	0.005705983372015714	0.004772646293590057	0.001848320555983965	0.0013786505008623906	0.005998146703389181	0.0	0.00207174983610959	0.0025048728589921274	0.07452349023224024	0.0018102056519233203	0.004647623359922471	0.0	0.0	0.0029117800926067414	0.0	0.0015836107595498343	0.0015528320086803918	0.0	0.0025472253146056833	0.0021648397684516556
s__Leptotrichia_hofstadii	0.011787552424797974	0.006238754354772514	0.012986807712824563	0.005708628193394397	0.0	0.0	0.007126619353739851	0.04372501103610061	0.014145439353157551	0.02410163930532402	0.005568666104355664	0.009142833060426457	0.009912846286326722	0.0	0.007133422838795477	0.011035405672924836	0.008481777195962346	0.008056353258932308	0.012862464359272524	0.00908483071067509	0.01102648759426566	0.014398096693754872	0.01179636321803673	0.013170409519572029	0.012246719144649055	0.021948774449236968	0.026730693237195357	0.010703045384774018	0.029298987282704296	0.024928151702534634	0.0	0.010006578494192592	0.011869272686763912	0.08020802128815106	0.0072912532100776785	0.014713507180727342	0.0	0.0	0.01600345949313924	0.0	0.007182131677371021	0.014272076852311034	0.0	0.013182585044981283	0.03262190829255085
