Taxa	ko00020	ko00120	ko00130	ko00190	ko00196	ko00232	ko00250	ko00280	ko00330	ko00340	ko00351	ko00360	ko00361	ko00364	ko00401	ko00410	ko00471	ko00472	ko00523	ko00540	ko00592	ko00623	ko00630	ko00633	ko00643	ko00680	ko00710	ko00720	ko00760	ko00860	ko00901	ko00906	ko00910	ko00941	ko00944	ko00960	ko00965	ko00984	ko01053	ko01056	ko02040	ko03018	ko04614	ko04964	ko05134
s__Bacteroides_vulgatus	-0.0018224582898753545	-0.3183471147184715	-0.0012789858505135676	-0.004906582464496509	0.0	0.0	-0.028055126306912193	-0.004640873124795613	-0.010888524154939487	-0.005764505903979973	0.00126780979152152	-0.011890566093362254	0.0027614227854006247	0.0	-0.0023955970219542533	-0.00234644576774839	-0.01616145900346315	0.0014761174879177274	-0.01640721527449237	-0.0010731357168276556	0.0018668699588542082	-0.0004901667339075828	-0.005453039087149371	0.001822107209488171	0.001781908505155534	-0.006334543425972076	-0.006595805747435298	-0.0059547329604361845	-0.006878718026108241	-0.0017771104065306695	0.0	0.001910813520650149	-0.0027469699761281854	0.001620118960061285	0.0006209441781338623	-0.002931755286583027	0.0	0.0	-0.0010853065035833773	0.0	0.0009947277636897513	-0.005418633209205259	0.0	-0.013260423250758775	-0.0010530656213602585
s__Butyrivibrio_crossotus	0.00463677718694512	-0.01420281078005914	0.010202981185563653	0.011454407225683234	0.0	0.0	-0.02168494822164088	-0.011571258481217846	-0.02272736440458987	-0.011587642232619787	0.004825248841465396	-0.00803190007121397	0.004633149356277547	0.0	-0.0055316810938787235	-0.003919168875539752	0.0033308751734140696	0.005650346264747116	-0.03428721277322421	0.008841257390470257	0.006596098314424613	0.009062847628181608	-0.008037692897602528	0.009341722482401926	0.009275953423202669	0.0026477312533506646	0.001662892253899948	0.005911667099608196	0.010828840489118086	0.008287896186869426	0.0	0.009510241068250542	0.0018072448064306926	0.005065738906686858	0.0026260227827430856	-0.0024467377316874737	0.0	0.0	0.009962140039955013	0.0	-0.13020816737845065	0.0017867651171782526	0.0	0.00937010148036602	-0.029913921416861146
s__Campylobacter_concisus	0.5768598916160578	-0.16929090418702522	-0.17992448546747078	1.3765005345364165	0.0	0.0	1.7541388072034012	-1.602158857720878	-0.11116755663308417	0.7154327832727732	9.786879803714784	0.7856605048758722	4.010038836614564	0.0	0.22414007605008243	0.15441796871792757	-0.0981949022730212	2.2545199324091394	-0.5674659751827608	0.6476535548032978	2.8574058227209775	0.9879688225890727	1.2126115287268082	0.10299932034484682	1.2486683621916361	1.3375706932364608	0.20244395176944954	1.221307146269995	-0.745297085328246	-0.04137107877224401	0.0	-0.20871571031951353	1.2950277081317947	-0.22105443052711693	-0.2601463539391561	0.1717878464140802	0.0	0.0	-0.3829121437298737	0.0	6.24898431642761	-0.002491441967655641	0.0	-0.3135113919787882	1.6131255557753645
s__Campylobacter_showae	0.005840807374794773	-0.0015150288974973595	0.0016258532730519671	0.0026800891623695038	0.0	0.0	0.0003182543709828569	-0.01635390956903817	-0.0003652991428655929	0.007220085189247422	0.18570180580558304	0.002545742400873538	0.02537298917561745	0.0	0.0019525335733272455	0.001125973315098942	-0.0009546460861528465	0.029313573954775442	-0.010444173411559487	0.005185047724931772	0.006302419570544682	0.0015583288119167856	0.013830402259352996	-0.0028346230461286175	0.007795388917047275	0.009234467424117026	0.0017318795499817192	0.007723827031459474	-0.004158547186201827	-0.00010930302721014194	0.0	-0.001143351794264575	0.004949999405711667	-0.0003213555810696553	-0.003945968011761525	0.0012017481653329486	0.0	0.0	-0.004699328009261849	0.0	0.10953105392162105	0.0009111706315398224	0.0	-0.004429230164721148	0.007362389772852914
s__Capnocytophaga_gingivalis	0.0302903966187188	-0.008900472949108727	0.034774687890830054	-0.0034665092296630646	0.0	0.0	0.003976746059038041	0.001857098221410902	-0.020210878702648403	-0.024107988027193397	-0.0038515566443077924	0.046480585700533206	-0.014110798461917786	0.0	-0.019585838586664052	0.004759713835857609	0.13011987066107364	-0.016457536796655507	0.04509920140375749	0.00826817717178923	0.07389188909074669	0.010183554737472787	-0.012587343635128	0.0745849217750491	-0.007550159266598815	-0.00173123590260522	0.020063600480224444	0.007718911906038888	0.036995680933557824	0.002313619751546637	0.0	-0.002686350095940972	-0.0025326353997519716	0.16766712813959742	-0.01551751905996869	-0.012686640871303381	0.0	0.0	0.019607195976884456	0.0	0.010682908074845017	0.006908735399212521	0.0	0.08083292388558017	0.018219901826924435
s__Capnocytophaga_ochracea	-0.00808801441976565	0.0064148530645405525	-0.010477701588535638	0.002762300486368572	0.0	0.0	-0.020852829190615468	-0.04998869795607764	0.00509546371280184	0.0009985896479487862	0.0052006122887636175	-0.03670352353802238	0.014194297080669858	0.0	-0.005204649713216258	-0.008290353749579715	-0.04023960519774587	0.00743219625650478	-0.027848339958860442	-0.006002538406491151	-0.08607285717770852	-0.003987454010847165	0.003659778982808177	-0.015024017062382872	0.008822357562960143	0.0059807129090878475	-0.015104238930854531	-0.006581235911367129	-0.021533925141753656	4.242221345147615e-05	0.0	0.007966423579004046	0.0026501303026630996	-0.5539196847267372	0.008058465153844278	-0.008936049095010105	0.0	0.0	-0.005838349812084473	0.0	-0.0040919004260346	-0.004261179686055436	0.0	-0.03232040193081813	-0.006830151905881024
s__Capnocytophaga_sputigena	0.022864285755591893	-0.00043803129641067944	0.01130590022190412	0.0009859507540101323	0.0	0.0	0.002195364174463285	0.013946492840715386	0.0045962274022252935	-0.001799989145095529	0.004290143817998176	0.04006435757114285	-0.005004533892521012	0.0	0.004501494211083305	-0.00046939447766583336	0.025691068006406706	-0.00876425375888109	0.027128040031153343	7.2556613351447265e-06	0.00677427161092081	0.0028562144899404764	-0.000665004766725535	0.019973021740330797	0.001952241006337928	0.0033409394778467078	0.016866955041510628	0.007198201178446235	-0.001959087073888048	0.0014672234514423853	0.0	0.006551218538262848	-0.001775237977799024	-0.30686974098412645	0.00020064244127600842	0.003514724269503081	0.0	0.0	0.0076232425005310755	0.0	0.0034219220204905897	0.004020689620833984	0.0	0.024189672730611678	0.002763353727530129
s__Corynebacterium_matruchotii	-0.025093295133827027	0.02538896333323434	-0.04773446930336309	-0.04635700540424423	0.0	0.0	-0.21500262383962412	-0.4651592194150334	-0.0783612594464026	-0.1520340743755461	0.02748339189638205	-0.14920682401754842	0.05200489410628108	0.0	-0.07348141760473005	-0.07285292519827165	0.018701935198528898	0.04078237547633326	-0.01016430382957548	0.05814470494416142	0.03842141838591456	-0.02240518963595011	-0.06263824133313518	0.06030150878943222	0.055530911461571915	0.060853816751871515	-0.020085191924036305	-0.030961486778822177	-0.07357018242928991	-0.13708085852457877	0.0	-0.45476349509690556	-0.013829466044987183	0.0400201214423576	0.04981842396829312	-0.07170986597099642	0.0	0.0	-0.3731683756907475	0.0	0.03903405366155173	0.01169747188041072	0.0	-0.16650841657839355	-0.13274249966674062
s__Dialister_invisus	0.0022860014277547754	0.001892732880710142	0.003663289786680034	0.0026834244260477607	0.0	0.0	0.0076631486378744	-0.011791971017961247	-0.0020711402307977884	0.00377054484496495	0.0012317655384372376	0.0001986529857486321	0.0048897891193095105	0.0	0.0009983555943573125	0.004991309864603724	-0.013173764908522047	-0.02356650504335901	0.009352079353823883	-0.005750287148299007	0.002701505065987775	0.0002627836698076915	0.0002821516045006967	0.003839941734831759	0.003927653318230059	0.005780538574994748	0.0022049018583151325	0.0008001707157916029	-0.005835950762772062	-0.00918753967903001	0.0	0.004412904926717064	0.002110110153775289	0.0029415855374241924	0.003857788321180319	0.0016984683998013243	0.0	0.0	0.0048190464212918074	0.0	0.002625320621968711	-0.0013645909515887344	0.0	-0.011462657614782068	-0.0021300047090490755
s__Eikenella_corrodens	0.0006518392522061096	-0.0006225240398761953	0.004827179783594913	0.0006634834183810695	0.0	0.0	-0.0003938536810232775	-0.000769743748902279	-0.0003125785713900388	-0.0010242185162132502	0.0005644202357971405	-0.0006089489315717135	-0.002508235312842644	0.0	-0.00011088288895248562	0.00010497303576821951	-0.00027975255518828594	-0.0005313601660039162	0.004415186949233773	0.00021281322803174457	-0.003584647779950686	0.0008762966464128188	-6.518392522061811e-05	-0.00013276689975367872	0.004772060162806936	0.001416433822096347	0.0005200085668182827	0.00042117943782580457	0.00042176457180444666	-0.00021468565676339407	0.0	-0.0030266055045207628	0.004760240456438377	-0.0004836132333468127	-0.0009447573219138096	0.00043814832320640594	0.0	0.0	0.00123194107863084	0.0	3.9145463171083185e-05	0.0006040923195490062	0.0	-0.0007212361420729363	0.00047085731261244476
s__Eubacterium_saburreum	-0.004705120835650391	-0.004487392482198066	-0.010963245764011961	0.004033562568364082	0.0	0.0	0.020791916743438933	-0.018039505021309396	0.0783814465686657	-0.005027295604290144	-0.002804196079239274	0.047490995054850556	-0.0056609957031583825	0.0	-0.0029294732640663267	0.004215305182129989	-0.0028240906345130797	-0.0064725765315334985	0.024222908340598495	-0.004601669148226659	-0.004966909777694394	-0.007513880959923067	0.02717122291877706	0.019354418098111503	0.10178405558460732	0.04826032920996777	0.01301782670321421	0.01472501359929728	-0.013412324031613996	0.02593735089801672	0.0	-0.003860421424084203	0.0016370293320440174	-0.008887482974782888	-0.010549146447327695	0.00520026120837644	0.0	0.0	-0.010910174112149212	0.0	-0.005843850071483704	-0.006271114902687381	0.0	-0.011281734188586268	-0.009731012118391806
s__Fusobacterium_nucleatum	0.013849302086863106	0.02552471441627905	0.01020467807410171	-0.01236101381218965	0.0	0.0	0.0049591860091763255	-0.016510257368131057	0.0324352052174275	-0.05344104694345762	0.019482884263122145	-0.03871211294650342	0.025557950026265853	0.0	0.006839045942356373	0.02275117935752059	-0.08526905863124933	0.01713283992140511	-0.07618941765788073	-0.028558341528543467	0.01980374248030996	0.021271609579128867	0.024653683975674023	0.02429230523046531	-0.19507711497835895	-0.058152896819862375	-0.012400217788758595	0.02589568935873747	-0.007333893748093111	-0.05684951088243948	0.0	0.01924962060253691	0.004498393000996522	-1.1445327116602682	0.02651593137609697	-0.013638185747369419	0.0	0.0	0.027987367792185566	0.0	-0.007159348282264488	-0.008347930933077995	0.0	-0.061139245106652564	0.0235997406533458
