Taxa	ko00020	ko00120	ko00130	ko00190	ko00196	ko00232	ko00250	ko00280	ko00330	ko00340	ko00351	ko00360	ko00361	ko00364	ko00401	ko00410	ko00471	ko00472	ko00523	ko00540	ko00592	ko00623	ko00630	ko00633	ko00643	ko00680	ko00710	ko00720	ko00760	ko00860	ko00901	ko00906	ko00910	ko00941	ko00944	ko00960	ko00965	ko00984	ko01053	ko01056	ko02040	ko03018	ko04614	ko04964	ko05134
s__Fusobacterium_periodonticum	-0.027246763715419613	-0.01628866713041971	-0.062094417813386246	0.018510713414309037	0.0	0.0	-0.05894932267819068	0.0631213279459012	-0.07045890803805974	0.06269125447160007	-0.010242770296111228	0.07723183384082967	-0.03475988400117047	0.0	-0.007337580092158525	-0.06030683350863791	0.14753275570465624	-0.02588340154518602	0.14267614368193576	0.051602965576352494	-0.021600220821533685	-0.024446897627622317	-0.04482418843379616	-0.03615250287033611	0.24525305580760184	0.06977137561315662	0.046576664699826055	-0.031395363623984575	0.02539481467302076	0.13265572429770822	0.0	-0.024438120617942677	-0.01944692778013466	0.9444823089438477	-0.024672174209399066	0.017349222466706553	0.0	0.0	-0.04311852288605757	0.0	0.03877975443443432	0.02415725630819497	0.0	-0.030868743043207622	-0.034950052544228775
s__Gemella_haemolysans	0.48215917540988906	0.31558616004025364	0.4350354104400338	0.5806986630829318	0.0	0.0	2.10334015364241	-0.8445560537414257	1.8731923314934242	1.0515501243555838	0.29192626761390356	1.3436636348426523	-6.932632270900217	0.0	1.2225701579628905	1.0004240429718239	0.17974145555895205	0.5019747375965677	-0.49514914973572044	0.6427287161586677	0.5056581559921132	0.7243022441210137	0.3791258587808832	0.6552886170101972	0.5561230359800089	0.5858390650852936	0.11257685182064112	1.1326584708049103	0.24258484486499862	0.7267422528119465	0.0	0.5154328191053112	0.7356275122776106	0.5332413717452513	0.5153977110665928	0.9669865617623816	0.0	0.0	0.6997822047460616	0.0	0.4267996496906614	0.38242894009031203	0.0	0.6613827873977438	0.6162250725961222
s__Gemella_moribillum	0.010634810061800731	0.006983574035080705	0.009370920667936086	0.015968306277113757	0.0	0.0	0.053820623355402025	-0.01811574797872633	0.01598000895668656	0.025087619334234163	0.01370383777977294	0.026881054978768963	-0.20628605850000234	0.0	0.027442783598264374	0.022384300352912667	0.004107640530060057	0.009637156628217767	0.04333794812804796	0.018162558697017616	0.010819127265072661	0.017185384952687108	0.00973370373469351	0.014844849038122991	0.013338129043122305	0.02585121917636077	-0.005667022583138382	0.024569775763136875	0.0224340367410971	0.01722341866129878	0.0	0.01325328461621933	0.014508397000404374	0.015415354667297942	0.010690397789771662	0.0217201732871551	0.0	0.0	0.016693872410628596	0.0	0.009224637173275886	0.01333227770333592	0.0	0.014312377117559645	0.01380916189592837
s__Gemella_unclassified	-0.014716119562821917	-0.0025087619334234245	-0.017302411748415274	-0.016281352955686716	0.0	0.0	-0.02795477582957525	0.0278640800628859	-0.028779814739459095	-0.03301911041471341	0.0015389023638258865	-0.048440316421797684	0.14942273845566695	0.0	-0.0296253333385954	-0.022948954642301227	-0.006796331161915607	-0.009268522221673941	-0.018613111860571182	-0.010377351111198639	-0.005248651788410073	-0.013068967412947403	-0.01385889828411283	-0.01253356982249085	-0.009327035619538035	-0.018399537958367178	-0.00029256698932053485	-0.02970140075581873	-0.008654131544100871	-0.02074885088261094	0.0	-0.0008162619002042555	-0.021266694453708247	-0.005201841070118769	-0.0078349439740034	-0.023320514718738285	0.0	0.0	-0.009312407270072005	0.0	-0.010233993286431608	-0.004713254197953474	0.0	-0.009186603464664189	-0.01665583870201693
s__Granulicatella_adiacens	0.01233169859985973	-0.03539036586315618	-0.1119858665022137	0.022817299497106966	0.0	0.0	-0.3837279375228948	0.12667858070589	-0.03103550622712017	-0.1398879802737113	-0.02042410152446519	0.08196264205814238	-0.07409844138520702	0.0	-0.0932469508362347	-0.11287234447985489	-0.29484023482753596	-0.04717057568814674	-0.22223973642765002	-0.08188657464091903	-0.0480336483066422	0.006135129766051219	-0.036796150246841255	-0.07009027363151595	0.6037734215306412	0.06801012233744708	0.15083876268397833	-0.08659105182919288	-0.02645683284425425	-0.11260610851957328	0.0	-0.04482711410368943	-0.12081846390980004	-0.060397529275327294	6.110024592697623	-0.04807168201525388	0.0	0.0	-0.06190424927032788	0.0	-0.046319205749224004	0.0030953587470110636	0.0	-0.060429711644152506	-0.07361863152272133
s__Granulicatella_elegans	0.058484141165171144	0.06242209284142519	0.11944339905999363	-0.0051023682937497835	0.0	0.0	0.602415910700194	-0.13693597935146734	0.10259154047513191	0.05702715755835487	0.06459586557207664	0.0006992351044760249	-1.1531674167562775	0.0	0.09750672620074136	0.1496246096782981	0.5265766957285299	0.07911596525205383	0.1669767578148978	0.10279341169776313	0.08010191600606395	0.003820924880525941	0.060379975255967985	0.10217609535029687	-0.3157207408553412	-0.0631593616545129	-0.03856032919244396	0.03263292198881029	0.03773821595245329	0.12948429813347373	0.0	0.08743071908854286	0.12926487289148333	0.09754768557924631	0.10919477742409599	0.04750702772586528	0.0	0.0	0.12317070250393705	0.0	0.07882632393262645	0.011898699455665348	0.0	0.1037735111119869	0.0953709871787016
s__Granulicatella_unclassified	-0.025447476731098442	-0.03667619778121983	-0.12151477334438299	0.01138378155446123	0.0	0.0	-0.4483881678326219	0.13581252211247646	-0.06333782751799838	-0.09912462165168387	-0.028133241693060782	0.040842351709144006	0.485509067437609	0.0	-0.09859214973112056	-0.12977686512279432	-0.3393981873010503	-0.058112581088734	-0.18557231565610977	-0.08677829470235812	-0.059669037471919144	-0.00411934320963284	-0.05664974614213139	-0.0797508356188793	0.48838500094262993	0.07064615091122489	0.10815031327222177	-0.06056136678934672	-0.03174351834127596	-0.14120160605576038	0.0	-0.05347831997789705	-0.1289635288924832	-0.06781995379438872	3.5456047152258603	-0.050903730471876484	0.0	0.0	-0.07949922800806375	0.0	-0.05349879966714949	-0.0053890839432838905	0.0	-0.0698035579819818	-0.08000536889958819
s__Haemophilus_influenzae	-0.3895383179308004	0.21383721249436477	-0.31382198109465087	0.08576601291930913	0.0	0.0	0.6875587559322506	1.1163917461986892	-0.17058703446311313	-0.641564299541172	0.19459508160675437	-0.30520588325916187	0.41700158121831743	0.0	-0.7217978706924304	0.6702153848053303	0.20734515100134243	0.28993388641663076	0.7778829625451729	-0.6092005391825366	0.33363461761143615	-0.3586139871596219	-0.39296427737574335	0.4302870482033619	0.3738625786430071	-0.8508550210214962	-0.5001637479326735	-0.21459788666659818	0.18953074702161637	0.3055774433355988	0.0	0.37424291572912366	-0.04239880809232913	0.48370685478339476	0.3190764842228474	-0.5385075775530206	0.0	0.0	-0.16322604901180887	0.0	0.3220255594751982	-0.7026522869112953	0.0	0.4074083096384974	0.3848075097134878
s__Haemophilus_parainfluenzae	0.6456339063626203	-0.16302125211928437	1.1178458041356127	0.08646817369367837	0.0	0.0	0.22210515561256272	0.24648768850253427	1.0672931540509207	-0.8532014082758465	-0.07679005768695574	0.028958280602944662	-0.463686495704192	0.0	1.2463968135731538	0.47623761954604193	-0.19740665037412458	-0.5029138776322866	-1.1546009950039489	1.4945053231965235	-0.2414818673152602	0.9002812881973037	0.5101753903072219	1.1857154943181856	-0.35834775119934004	1.8520192584763011	1.5782818805884533	0.5810497434701166	1.2411861954933552	0.2897524948832524	0.0	-0.11370616039941837	0.6056838839709042	-0.24756726069312698	-0.3238862855272765	0.5458012725967804	0.0	0.0	0.5522933340898029	0.0	-0.3135089344160779	1.9817112791721905	0.0	-0.5967518137869483	-0.571646640433355
s__Kingella_oralis	0.004052052802089139	0.00882382039790675	-0.012018651921286786	-0.03170548463266427	0.0	0.0	0.013809161895928335	-0.018393686618580825	-0.02090683705684403	-0.02157974113228117	0.00457574771297287	-0.00955816354110122	0.013876452303472054	0.0	-0.014604944106880107	-0.048902572264924137	0.003578094279389894	0.007776430576139311	-0.023338068738097493	-0.014034438477705094	-0.09250090501346733	0.007902234381547142	-0.002814494437263361	-0.0184317203271925	-0.04083942603925083	0.004174930937603794	0.0030251426695741095	0.004798098624856453	-0.0444906620659708	0.002773535058758493	0.0	-0.09961320852384918	-0.018106970969046704	0.007946119429945202	0.008718496281751347	-0.015380246628579496	0.0	0.0	0.013267912965685347	0.0	0.0073756138007701885	-0.01756279636891057	0.0	0.010868863653257132	-0.00778520758581888
s__Lautropia_mirabilis	-0.09984141077551913	0.024285985783496018	-0.06755079216421384	-0.19663427352231858	0.0	0.0	-0.27276898115319614	-0.25902125832502537	-0.14104361988152736	-0.06538579644324201	0.02318008256386445	-0.23697633567972465	-0.6022667015356409	0.0	-0.05478902009005291	-0.017387256175318257	0.01239313766761705	-0.2399049312428228	-0.16991705605756896	-0.03372127118908265	0.02744570926815754	-0.13307994643222285	-0.1770995756453877	0.04041812957462923	-0.12512504999259805	-0.1273807414802592	-0.044212723426116304	-0.11164648879460204	-0.1672342167655	-0.0859737354817267	0.0	-0.3073503992908811	-0.12535325224426802	0.03988565765406588	0.02865108526415809	-0.08516332492130889	0.0	0.0	-0.24026771430958022	0.0	-0.8587075190148586	-0.08118733953644305	0.0	-0.2612447674438612	-0.08965715387727202
s__Leptotrichia_buccalis	-0.0014716119562821757	-0.005315942195953761	-0.005731387320788904	-6.729040754373334e-05	0.0	0.0	0.0016500778197677149	-0.00022820225166999267	0.005810380407905453	0.015263219832851303	-0.0003657087366506493	0.005918630193954011	0.0009362143658256422	0.0	0.0008981806572139375	-0.0010327614723013986	0.0007372688130877246	-1.4628349466010086e-05	0.008683388243032886	0.0035693172697102886	-0.0005646542893885973	-0.0016734831789133073	-0.0016530034896609248	-0.0013604365003404032	-0.0021035566532145228	0.0039379516762541615	0.007317100402906095	-0.001255112384185018	-0.0013136257820491391	0.009742480744373175	0.0	-7.021607743693266e-05	-0.00257751517591376	0.15806663015514164	-0.0011059032196315502	0.004991192837808	0.0	0.0	-0.0011468625981364555	0.0	-0.0003744857463302855	-0.0005939109883206187	0.0	-0.0015564563831851558	-0.0028730078351274606
s__Leptotrichia_hofstadii	0.014356262165957652	0.00477469326571082	0.015599671870569886	-0.005564624136876204	0.0	0.0	-0.00497363881844878	0.07454314320897415	-0.016363271712696435	-0.01923042820803745	0.005538293107837363	-0.017972390153959225	0.015903941539463222	0.0	-0.0021445160317194135	0.013104075451665932	0.003598573968642327	0.01248090776441321	-0.02480675502448653	-0.005921555863847249	0.0034698444933413146	0.02039191915563998	0.016187731519104142	0.014198275991724608	0.012878798869889088	-0.03927419264638598	-0.02074007387293135	0.013753574167957444	0.04631335440943761	-0.03230232129087813	0.0	0.00861902350538237	0.017200013302153122	-0.009613751269072117	0.0076857348094499425	-0.02351946027147624	0.0	0.0	0.014929693465025897	0.0	0.0032972299696422086	0.018888124830532482	0.0	0.013092372772093085	0.03003785279353735
